id,label,modularity_class,indegree,outdegree,degree,weighted indegree,weighted outdegree,weighted degree,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering
778,,10,0,3,3,0,3,3,8,0.248827,0.257993,0,1
6737,,16,1,0,1,1,0,1,0,0,0,0,0
6918,,16,9,2,11,9,2,11,8,0.241368,0.249755,20479.947197,0.163636
28759,,16,1,0,1,1,0,1,0,0,0,0,0
11648,,1,1,0,1,1,0,1,0,0,0,0,0
9706,,1,1,1,2,1,1,2,9,0.225456,0.232194,0,0
3418,,8,2,0,2,2,0,2,0,0,0,0,1
6303,,8,2,0,2,2,0,2,0,0,0,0,0
1992,,8,7,5,12,7,5,12,8,0.250219,0.259775,30170.787053,0.127273
10011,,8,1,0,1,1,0,1,0,0,0,0,0
10332,,8,1,2,3,1,2,3,8,0.240806,0.249311,64.768242,0
10492,,8,3,1,4,3,1,4,8,0.236808,0.244748,1290.380488,0.166667
10598,,0,2,0,2,2,0,2,0,0,0,0,0
10599,,8,1,0,1,1,0,1,0,0,0,0,0
10115,,8,1,1,2,1,1,2,8,0.236808,0.244748,0,0
11209,,8,1,0,1,1,0,1,0,0,0,0,0
10354,,8,1,1,2,1,1,2,8,0.236808,0.244748,0,0
11640,,8,1,0,1,1,0,1,0,0,0,0,0
11899,,15,1,1,2,1,1,2,9,0.201827,0.206934,64.838107,0
12149,,8,3,1,4,3,1,4,8,0.236808,0.244748,18826,0.333333
13111,,8,1,0,1,1,0,1,0,0,0,0,0
14445,,8,1,0,1,1,0,1,0,0,0,0,0
15076,,8,1,0,1,1,0,1,0,0,0,0,0
16655,,24,1,1,2,1,1,2,9,0.231747,0.239909,0,0.5
17867,,8,2,0,2,2,0,2,0,0,0,0,0
10709,,7,3,2,5,3,2,5,8,0.2795,0.292266,427.449178,0.3
21351,,8,1,0,1,1,0,1,0,0,0,0,0
5890,,8,3,2,5,3,2,5,9,0.200072,0.204405,18832.775041,0.1
16624,,8,1,2,3,1,2,3,8,0.236871,0.244894,56.0764,0
5850,,8,1,1,2,1,1,2,9,0.200145,0.204878,0,1
28538,,3,1,2,3,1,2,3,8,0.24275,0.251697,0,0.5
6220,,8,4,1,5,4,1,5,9,0.2125,0.218571,1289.51913,0.1
9114,,15,1,3,4,1,3,4,9,0.226095,0.234232,243.156084,0.333333
6860,,8,3,13,16,3,13,16,8,0.254299,0.266326,4223.735405,0.203297
28450,,8,1,0,1,1,0,1,0,0,0,0,0
2021,,8,2,4,6,2,4,6,9,0.234507,0.242782,78459.163236,0
3961,,8,3,4,7,3,4,7,8,0.244252,0.253666,2340.006767,0.25
7550,,10,1,1,2,1,1,2,9,0.210497,0.216305,0,0.5
7682,,8,1,1,2,1,1,2,9,0.21992,0.226039,34.641294,0
5003,,0,4,4,8,4,4,8,9,0.223078,0.230004,7458.155175,0.047619
10678,,8,3,2,5,3,2,5,8,0.243167,0.252256,30.621187,0.666667
11637,,8,4,1,5,4,1,5,8,0.225986,0.233101,102.430053,0.2
7430,,24,3,2,5,3,2,5,10,0.185206,0.189355,7001.480377,0
13029,,8,2,1,3,2,1,3,8,0.263618,0.273991,716.993839,0.5
6673,,8,2,5,7,2,5,7,8,0.249087,0.258695,197.905412,0.214286
17355,,8,1,1,2,1,1,2,1,1,1,25976,0
1693,,8,2,6,8,2,6,8,8,0.248906,0.258616,1293.444182,0.309524
16270,,8,3,4,7,3,4,7,9,0.220429,0.227134,236.693124,0.1
9373,,6,8,17,25,8,17,25,8,0.263367,0.275418,60536.812143,0.111667
7617,,6,7,6,13,7,6,13,9,0.20945,0.215278,50241.804657,0.055556
8618,,1,3,0,3,3,0,3,0,0,0,0,0.333333
3551,,8,2,8,10,2,8,10,8,0.272127,0.284411,1529.612267,0.152778
18151,,8,7,3,10,7,3,10,9,0.229429,0.237261,26594.695295,0.319444
7477,,0,2,3,5,2,3,5,9,0.226176,0.233759,19129.45442,0.2
1313,,6,26,0,26,26,0,26,0,0,0,0,0.115385
34583,,8,1,0,1,1,0,1,0,0,0,0,0
3571,,7,17,35,52,17,35,52,8,0.28749,0.302293,139205.38394,0.060386
9678,,7,3,2,5,3,2,5,8,0.240158,0.249058,63.826746,0.333333
12231,,5,2,3,5,2,3,5,8,0.239773,0.248704,432.950369,0.333333
12504,,7,3,0,3,3,0,3,0,0,0,0,1
4322,,2,7,12,19,7,12,19,8,0.268601,0.281191,92171.100349,0.075
14911,,7,1,1,2,1,1,2,9,0.2233,0.229858,0,1
15645,,7,1,0,1,1,0,1,0,0,0,0,0
1023,,7,2,2,4,2,2,4,8,0.237957,0.246985,23699.956132,0.166667
17567,,7,3,4,7,3,4,7,8,0.267723,0.279272,110.161761,0.6
20911,,7,2,0,2,2,0,2,0,0,0,0,1
20912,,7,2,3,5,2,3,5,9,0.18562,0.190206,1793.816195,0.2
4021,,7,2,1,3,2,1,3,9,0.218681,0.225279,0,1
20007,,7,2,2,4,2,2,4,8,0.240158,0.249058,0,1
3715,,7,4,5,9,4,5,9,9,0.212179,0.218401,46434.491958,0.071429
20913,,7,2,1,3,2,1,3,10,0.164896,0.168023,276.830553,0.333333
20914,,7,2,0,2,2,0,2,0,0,0,0,1
20760,,7,2,3,5,2,3,5,8,0.258209,0.268627,560.090287,0.2
21413,,7,1,0,1,1,0,1,0,0,0,0,0
24217,,8,2,4,6,2,4,6,8,0.252268,0.262467,26099.432485,0.3
7368,,7,3,3,6,3,3,6,8,0.241452,0.250644,230.190716,0.5
30878,,7,1,0,1,1,0,1,0,0,0,0,0
31686,,7,1,0,1,1,0,1,0,0,0,0,0
33206,,7,1,1,2,1,1,2,8,0.237951,0.24695,0,0
32777,,10,1,3,4,1,3,4,8,0.252261,0.262432,0,0.5
33446,,7,1,0,1,1,0,1,0,0,0,0,0
32247,,7,1,2,3,1,2,3,8,0.225742,0.232813,0,1
785,,3,0,4,4,0,4,4,8,0.253514,0.263462,0,0.166667
786,,5,0,3,3,0,3,3,9,0.232349,0.239825,0,0.333333
787,,5,2,4,6,2,4,6,8,0.278256,0.291646,4884.5413,0.1
12001,,5,7,9,16,7,9,16,8,0.273145,0.285981,34060.86141,0.095238
789,,15,0,1,1,0,1,1,9,0.222815,0.230116,0,0
1525,,21,1,1,2,1,1,2,1,1,1,454.420495,0
1834,,16,1,0,1,1,0,1,0,0,0,0,0
2478,,16,2,1,3,2,1,3,1,1,1,14961.601242,0.333333
4253,,16,1,0,1,1,0,1,0,0,0,0,0
7526,,16,1,0,1,1,0,1,0,0,0,0,0
3636,,8,2,4,6,2,4,6,8,0.26789,0.279295,2907.435006,0.1
10194,,16,1,0,1,1,0,1,0,0,0,0,0
10245,,16,1,0,1,1,0,1,0,0,0,0,0
10954,,16,5,2,7,5,2,7,10,0.179164,0.182357,30004.159161,0.095238
11186,,16,1,0,1,1,0,1,0,0,0,0,0
6489,,121,31,12,43,31,12,43,9,0.217202,0.223932,774063.718378,0.027665
13084,,16,1,0,1,1,0,1,0,0,0,0,0
13192,,0,2,0,2,2,0,2,0,0,0,0,0
13278,,16,1,0,1,1,0,1,0,0,0,0,0
14169,,16,1,0,1,1,0,1,0,0,0,0,0
14239,,16,1,0,1,1,0,1,0,0,0,0,0
14860,,16,1,0,1,1,0,1,0,0,0,0,0
14888,,16,1,0,1,1,0,1,0,0,0,0,0
15091,,16,3,0,3,3,0,3,0,0,0,0,0
15575,,16,1,2,3,1,2,3,9,0.227167,0.235187,1155.627231,0
15788,,16,3,4,7,3,4,7,8,0.263721,0.275626,22229.721077,0.1
13301,,16,1,3,4,1,3,4,8,0.245498,0.254133,4761.345841,0
17423,,16,1,0,1,1,0,1,0,0,0,0,0
18186,,16,1,0,1,1,0,1,0,0,0,0,0
18378,,16,1,0,1,1,0,1,0,0,0,0,0
18584,,16,1,0,1,1,0,1,0,0,0,0,0
19034,,16,1,1,2,1,1,2,8,0.236166,0.244732,858.366042,0
19761,,16,1,0,1,1,0,1,0,0,0,0,0
24071,,16,1,0,1,1,0,1,0,0,0,0,0
24256,,16,2,0,2,2,0,2,0,0,0,0,0
25191,,16,1,0,1,1,0,1,0,0,0,0,0
26964,,16,1,0,1,1,0,1,0,0,0,0,0
27351,,16,1,0,1,1,0,1,0,0,0,0,0
27366,,16,1,0,1,1,0,1,0,0,0,0,0
27538,,16,1,0,1,1,0,1,0,0,0,0,0
29045,,11,2,4,6,2,4,6,8,0.245153,0.255097,5770.803811,0.033333
29267,,16,1,0,1,1,0,1,0,0,0,0,0
29274,,16,2,0,2,2,0,2,0,0,0,0,0
32813,,16,2,0,2,2,0,2,0,0,0,0,0
33418,,16,1,0,1,1,0,1,0,0,0,0,0
31687,,16,4,1,5,4,1,5,1,1,1,25976,0.083333
6196,,16,3,0,3,3,0,3,0,0,0,0,0.5
10397,,16,1,1,2,1,1,2,9,0.211364,0.217133,0,0
11037,,16,1,1,2,1,1,2,1,1,1,42.216241,0
11452,,16,5,5,10,5,5,10,8,0.263212,0.27422,11607.28585,0.208333
13559,,16,1,0,1,1,0,1,0,0,0,0,0
14524,,16,2,4,6,2,4,6,9,0.227055,0.234487,624.600165,0.166667
15806,,16,2,2,4,2,2,4,8,0.235788,0.243986,2136.300153,0.166667
19787,,16,1,0,1,1,0,1,0,0,0,0,0
20111,,16,1,0,1,1,0,1,0,0,0,0,0
10955,,16,1,1,2,1,1,2,11,0.151948,0.1539,0,0.5
21873,,16,1,0,1,1,0,1,0,0,0,0,0
23837,,16,1,1,2,1,1,2,9,0.211364,0.217133,0,0
23838,,16,1,0,1,1,0,1,0,0,0,0,0
24025,,16,1,0,1,1,0,1,0,0,0,0,0
25212,,16,1,0,1,1,0,1,0,0,0,0,0
793,,6,3,0,3,3,0,3,0,0,0,0,0.166667
5450,,7,2,1,3,2,1,3,9,0.207896,0.213232,0,1
15961,,7,1,2,3,1,2,3,9,0.207898,0.213259,0,1
2690,,15,8,6,14,8,6,14,8,0.225602,0.233403,56820.089157,0.1
7595,,15,2,0,2,2,0,2,0,0,0,0,0
8384,,15,1,0,1,1,0,1,0,0,0,0,0
5670,,15,2,2,4,2,2,4,9,0.208987,0.214379,23864.779117,0.5
11449,,15,4,4,8,4,4,8,8,0.238286,0.247675,2365.170004,0.55
14713,,15,1,0,1,1,0,1,0,0,0,0,0
15381,,15,1,0,1,1,0,1,0,0,0,0,0
16667,,15,1,0,1,1,0,1,0,0,0,0,0
11757,,5,7,1,8,7,1,8,8,0.224976,0.232526,10765.06086,0.047619
16779,,15,1,2,3,1,2,3,8,0.233588,0.241866,360.510178,0
17482,,15,1,0,1,1,0,1,0,0,0,0,0
16029,,15,1,1,2,1,1,2,8,0.224976,0.232526,0,0
2979,,15,3,3,6,3,3,6,8,0.238824,0.24778,1101.889946,0.166667
9900,,15,1,2,3,1,2,3,8,0.226016,0.233725,0,1
18917,,15,1,0,1,1,0,1,0,0,0,0,0
20308,,15,1,0,1,1,0,1,0,0,0,0,0
8928,,15,4,8,12,4,8,12,8,0.238277,0.24734,25733.404293,0.083333
20797,,15,1,0,1,1,0,1,0,0,0,0,0
18690,,15,1,1,2,1,1,2,8,0.224976,0.232526,0,0
22567,,15,1,0,1,1,0,1,0,0,0,0,0
7882,,15,1,2,3,1,2,3,8,0.224981,0.232562,25975,0
11658,,15,3,5,8,3,5,8,8,0.224995,0.232659,0,0.433333
27251,,15,3,5,8,3,5,8,8,0.224995,0.232659,0,0.433333
27252,,15,4,0,4,4,0,4,0,0,0,0,0.75
27253,,15,4,0,4,4,0,4,0,0,0,0,0.75
11081,,15,4,0,4,4,0,4,0,0,0,0,0.416667
15569,,2,1,1,2,1,1,2,8,0.261476,0.272569,0,0.5
9543,,15,2,6,8,2,6,8,8,0.260835,0.27158,23034.731534,0.107143
34809,,15,1,0,1,1,0,1,0,0,0,0,0
7849,,15,6,3,9,6,3,9,9,0.22856,0.236204,28253.290146,0.035714
798,,16,4,10,14,4,10,14,8,0.237339,0.246642,56189.289205,0.147436
4807,,16,11,21,32,11,21,32,8,0.267278,0.280557,124172.840997,0.118462
25958,,16,1,0,1,1,0,1,0,0,0,0,0
28869,,16,1,0,1,1,0,1,0,0,0,0,0
800,,1,1,0,1,1,0,1,0,0,0,0,0
21329,,1,1,1,2,1,1,2,9,0.184364,0.188464,0,0
26788,,1,1,1,2,1,1,2,9,0.218864,0.22542,436.700537,0
28043,,1,1,0,1,1,0,1,0,0,0,0,0
25875,,16,1,1,2,1,1,2,9,0.217162,0.223041,0,1
31137,,16,4,3,7,4,3,7,9,0.217556,0.223594,55814.50235,0.2
24655,,16,1,0,1,1,0,1,0,0,0,0,0
16252,,7,1,7,8,1,7,8,8,0.275701,0.287998,27771.614133,0.125
28738,,16,1,1,2,1,1,2,9,0.21716,0.223032,0,0
4149,,7,2,1,3,2,1,3,8,0.26276,0.27347,18825,0.166667
6114,,7,1,3,4,1,3,4,9,0.231119,0.239004,29.41614,0
32498,,8,4,4,8,4,4,8,8,0.24604,0.254701,28713.937914,0.25
804,,6,0,2,2,0,2,2,8,0.234988,0.243102,0,0
3026,,11,3,1,4,3,1,4,9,0.213222,0.21981,18826,0.333333
6380,,11,2,0,2,2,0,2,0,0,0,0,0.5
12092,,11,1,1,2,1,1,2,9,0.195072,0.2003,195.071093,0.5
9231,,11,2,1,3,2,1,3,9,0.229175,0.237186,0,0.5
16232,,11,3,0,3,3,0,3,0,0,0,0,0.5
17033,,11,1,1,2,1,1,2,8,0.234262,0.242056,108.941092,0.5
9847,,11,2,4,6,2,4,6,8,0.272856,0.284625,3300.191343,0.2
6625,,11,6,10,16,6,10,16,8,0.248732,0.25843,127651.059097,0.071429
20532,,11,2,0,2,2,0,2,0,0,0,0,0
23252,,11,3,3,6,3,3,6,9,0.228139,0.235443,1084.116365,0.133333
20099,,11,5,4,9,5,4,9,8,0.237867,0.246852,1887.860961,0.433333
15982,,11,1,1,2,1,1,2,9,0.229175,0.237186,0,0
32424,,11,1,1,2,1,1,2,1,1,1,190.160613,0
32610,,11,1,0,1,1,0,1,0,0,0,0,0
33415,,11,1,0,1,1,0,1,0,0,0,0,0
10201,,11,2,3,5,2,3,5,9,0.237175,0.246827,287.425574,0.5
16824,,6,2,1,3,2,1,3,8,0.219696,0.225868,18826,0.166667
6413,,1,2,2,4,2,2,4,9,0.217745,0.224292,62.958194,0.666667
33940,,7,1,1,2,1,1,2,9,0.219517,0.225986,0,0
2243,,7,1,2,3,1,2,3,10,0.175611,0.178897,25991.138689,0
5634,,8,1,1,2,1,1,2,9,0.209259,0.21489,0,0.5
3424,,8,3,14,17,3,14,17,8,0.270325,0.283012,2252.914905,0.180952
10765,,7,1,0,1,1,0,1,0,0,0,0,0
3586,,7,2,5,7,2,5,7,8,0.256852,0.266942,1162.862687,0.2
20754,,11,2,1,3,2,1,3,8,0.229013,0.236305,19066.30291,0
21806,,7,1,1,2,1,1,2,8,0.239632,0.247475,0,0
22969,,7,3,8,11,3,8,11,8,0.270384,0.282535,1440.324677,0.2
16991,,8,5,25,30,5,25,30,8,0.279073,0.293012,81760.828247,0.157471
10291,,7,1,1,2,1,1,2,10,0.182683,0.186206,25974,0
1499,,11,2,6,8,2,6,8,8,0.253467,0.263739,29773.100439,0.119048
811,,8,6,5,11,6,5,11,8,0.221981,0.229496,27901.667237,0.069444
12080,,8,1,0,1,1,0,1,0,0,0,0,0
15130,,0,3,5,8,3,5,8,9,0.24307,0.252426,3117.493609,0.071429
2398,,15,10,14,24,10,14,24,8,0.273011,0.28602,38629.740612,0.092105
5853,,15,2,0,2,2,0,2,0,0,0,0,0
6211,,15,3,0,3,3,0,3,0,0,0,0,1
7265,,15,1,0,1,1,0,1,0,0,0,0,0
10190,,15,1,0,1,1,0,1,0,0,0,0,0
8053,,15,10,4,14,10,4,14,9,0.211664,0.217676,47679.745875,0.082418
12472,,15,4,4,8,4,4,8,8,0.225572,0.233159,846.095801,0.4
12194,,15,2,2,4,2,2,4,9,0.214651,0.220759,26.300964,0.5
3052,,1,3,3,6,3,3,6,8,0.252376,0.26234,13174.574356,0.033333
16171,,1,2,3,5,2,3,5,9,0.216416,0.222591,571.801943,0.05
24647,,15,1,0,1,1,0,1,0,0,0,0,0
30343,,15,1,0,1,1,0,1,0,0,0,0,0
14511,,5,3,3,6,3,3,6,9,0.207143,0.21255,1598.53652,0
7461,,15,5,15,20,5,15,20,8,0.278072,0.291471,36029.064758,0.17619
813,,5,1,4,5,1,4,5,8,0.248014,0.257103,25500.010741,0.05
3869,,5,3,1,4,3,1,4,10,0.178881,0.182507,620.223214,0
23365,,7,1,0,1,1,0,1,0,0,0,0,0
6017,,16,2,1,3,2,1,3,8,0.227761,0.235123,0,1
7105,,16,3,0,3,3,0,3,0,0,0,0,0
1367,,16,12,45,57,12,45,57,7,0.29493,0.311993,228432.116673,0.086122
11813,,16,1,0,1,1,0,1,0,0,0,0,0
14011,,16,1,0,1,1,0,1,0,0,0,0,0
15855,,16,4,0,4,4,0,4,0,0,0,0,0.083333
18981,,16,1,0,1,1,0,1,0,0,0,0,0
18905,,8,2,1,3,2,1,3,9,0.222495,0.229178,13.897264,0.333333
9591,,16,9,6,15,9,6,15,8,0.223608,0.230588,48173.255778,0.071429
19762,,16,5,1,6,5,1,6,9,0.205157,0.210706,19148.99897,0.15
20336,,16,1,0,1,1,0,1,0,0,0,0,0
24542,,16,3,3,6,3,3,6,8,0.236113,0.244688,151.228983,0.416667
29993,,16,1,3,4,1,3,4,8,0.257548,0.268738,20.651277,0.416667
31428,,16,1,0,1,1,0,1,0,0,0,0,0
11629,,16,1,5,6,1,5,6,8,0.263758,0.274278,7421.868462,0.1
35278,,16,1,0,1,1,0,1,0,0,0,0,0
12930,,7,2,4,6,2,4,6,8,0.265215,0.276493,18849.797221,0.233333
1450,,7,4,0,4,4,0,4,0,0,0,0,0
2082,,24,2,1,3,2,1,3,10,0.167229,0.169768,25974.532258,0
8232,,2,2,4,6,2,4,6,8,0.274748,0.28762,738.624496,0.4
10177,,0,1,0,1,1,0,1,0,0,0,0,0
10178,,0,1,0,1,1,0,1,0,0,0,0,0
4016,,0,7,0,7,7,0,7,0,0,0,0,0.095238
12095,,0,1,1,2,1,1,2,9,0.200798,0.205195,10.382614,0
8944,,8,2,1,3,2,1,3,9,0.211897,0.217669,114.996158,0
13094,,8,1,6,7,1,6,7,8,0.264388,0.276146,26494.681517,0.190476
16117,,0,1,0,1,1,0,1,0,0,0,0,0
17217,,0,1,0,1,1,0,1,0,0,0,0,0
17819,,0,1,0,1,1,0,1,0,0,0,0,0
10900,,16,26,1,27,26,1,27,10,0.173416,0.176689,57646.691714,0.093846
20446,,0,1,0,1,1,0,1,0,0,0,0,0
15047,,5,1,1,2,1,1,2,9,0.22046,0.22732,381.797874,0
16753,,19,7,0,7,7,0,7,0,0,0,0,0.047619
18060,,0,3,4,7,3,4,7,7,0.279272,0.291745,32449.334502,0.233333
25309,,24,2,3,5,2,3,5,10,0.184429,0.188138,136.801631,0.05
30483,,0,1,0,1,1,0,1,0,0,0,0,0
32446,,0,1,0,1,1,0,1,0,0,0,0,0
31142,,16,5,0,5,5,0,5,0,0,0,0,0.05
5934,,11,6,13,19,6,13,19,8,0.250003,0.261346,14380.532192,0.214286
7606,,11,5,7,12,5,7,12,8,0.248992,0.259585,11499.936184,0.111111
4113,,16,2,3,5,2,3,5,10,0.191302,0.195778,12351.366088,0.05
26700,,8,1,4,5,1,4,5,8,0.247655,0.256943,298.346505,0.5
819,,7,0,2,2,0,2,2,8,0.230328,0.238341,0,0
820,,11,0,4,4,0,4,4,8,0.271646,0.284119,0,0.583333
822,,11,1,1,2,1,1,2,9,0.213217,0.21925,0,0
8971,,11,1,0,1,1,0,1,0,0,0,0,0
9874,,11,2,1,3,2,1,3,9,0.213217,0.21925,110.18294,0
12529,,11,5,5,10,5,5,10,9,0.206351,0.212145,213316.571452,0
16628,,11,1,0,1,1,0,1,0,0,0,0,0
15395,,11,1,2,3,1,2,3,8,0.244964,0.255171,372.543606,0
24129,,11,1,0,1,1,0,1,0,0,0,0,0
9784,,16,7,2,9,7,2,9,9,0.228194,0.236264,20607.520485,0.069444
1801,,16,5,1,6,5,1,6,9,0.211051,0.216879,617.723294,0.2
1323,,16,5,13,18,5,13,18,8,0.267506,0.279904,124349.625965,0.129167
3070,,16,2,0,2,2,0,2,0,0,0,0,0
3791,,16,3,0,3,3,0,3,0,0,0,0,0.5
4055,,21,1,2,3,1,2,3,8,0.226702,0.234693,26620.207854,0
9189,,10,3,0,3,3,0,3,0,0,0,0,1
14819,,16,1,0,1,1,0,1,0,0,0,0,0
17880,,16,1,0,1,1,0,1,0,0,0,0,0
1459,,16,4,17,21,4,17,21,8,0.270741,0.283304,46596.7802,0.115789
21206,,16,1,0,1,1,0,1,0,0,0,0,0
22200,,16,7,6,13,7,6,13,8,0.242356,0.251306,4595.780327,0.267857
3792,,16,7,13,20,7,13,20,8,0.252915,0.263643,58316.995513,0.142857
10074,,16,3,7,10,3,7,10,8,0.260835,0.272548,18810.349699,0.232143
4459,,16,4,8,12,4,8,12,8,0.263743,0.27547,6748.715242,0.233333
23047,,16,9,13,22,9,13,22,8,0.267005,0.279683,52882.082493,0.140351
17698,,11,3,2,5,3,2,5,8,0.247841,0.257017,531.74685,0.166667
11952,,16,2,0,2,2,0,2,0,0,0,0,1
3793,,16,4,6,10,4,6,10,8,0.2472,0.256682,314.181131,0.236111
34312,,16,1,2,3,1,2,3,8,0.2423,0.251119,0,1
35119,,16,1,1,2,1,1,2,8,0.226669,0.234619,0,0
34683,,16,1,1,2,1,1,2,8,0.226669,0.234619,0,0
13721,,16,2,2,4,2,2,4,9,0.241743,0.250554,438.422859,0.166667
1426,,2,6,3,9,6,3,9,8,0.272501,0.284162,16825.519073,0.339286
1427,,2,3,10,13,3,10,13,8,0.262819,0.274419,9152.012823,0.311111
10527,,2,17,4,21,17,4,21,9,0.214744,0.22114,125515.90728,0.088235
26277,,2,2,0,2,2,0,2,0,0,0,0,1
3863,,7,1,1,2,1,1,2,10,0.177323,0.180778,29.204751,0
10073,,2,1,2,3,1,2,3,9,0.214666,0.220974,0,1
10566,,2,1,5,6,1,5,6,9,0.222353,0.228923,0,0.7
17031,,2,1,3,4,1,3,4,9,0.200113,0.205123,377.844437,0.833333
28429,,5,6,1,7,6,1,7,8,0.25002,0.260329,20730.611734,0.095238
832,,15,1,3,4,1,3,4,9,0.234049,0.242757,332.779669,0.25
4739,,15,3,6,9,3,6,9,8,0.257834,0.269546,3549.448088,0.208333
2399,,15,1,0,1,1,0,1,0,0,0,0,0
3955,,15,3,3,6,3,3,6,9,0.211854,0.217881,19720.519929,0.1
1842,,15,1,5,6,1,5,6,8,0.233898,0.24204,26708.727403,0.066667
20673,,15,1,0,1,1,0,1,0,0,0,0,0
5020,,15,2,1,3,2,1,3,9,0.22012,0.22715,0,0.5
8190,,15,13,13,26,13,13,26,8,0.274032,0.287044,114333.822348,0.106061
28168,,15,1,0,1,1,0,1,0,0,0,0,0
2200,,15,2,5,7,2,5,7,8,0.266499,0.278365,234.929551,0.666667
27273,,15,3,0,3,3,0,3,0,0,0,0,0
13099,,11,1,0,1,1,0,1,0,0,0,0,0
18785,,11,8,10,18,8,10,18,8,0.251275,0.261207,290847.144244,0.0625
20593,,11,1,2,3,1,2,3,9,0.205374,0.21105,0,0.5
8727,,11,3,4,7,3,4,7,8,0.263422,0.274311,73318.226532,0.095238
22539,,11,2,0,2,2,0,2,0,0,0,0,1
9455,,19,3,5,8,3,5,8,8,0.229728,0.237617,433.339765,0.321429
11495,,5,4,4,8,4,4,8,8,0.262797,0.273592,52524.805747,0.035714
13251,,19,1,4,5,1,4,5,8,0.265387,0.276717,624.059269,0.333333
9456,,19,2,2,4,2,2,4,9,0.229557,0.236859,269.439227,0.083333
22434,,19,2,0,2,2,0,2,0,0,0,0,0
8438,,11,1,1,2,1,1,2,9,0.220458,0.227371,0,0
12621,,11,2,1,3,2,1,3,9,0.220458,0.227371,18826,0
17390,,11,1,1,2,1,1,2,9,0.220458,0.227371,0,0
10694,,11,5,5,10,5,5,10,8,0.251759,0.261768,24589.516518,0.125
15644,,11,1,1,2,1,1,2,9,0.220458,0.227371,0,0
20065,,11,1,0,1,1,0,1,0,0,0,0,0
10577,,11,8,5,13,8,5,13,9,0.229569,0.237326,109528.889494,0.011111
27759,,11,1,0,1,1,0,1,0,0,0,0,0
28773,,11,3,2,5,3,2,5,8,0.236537,0.24598,19006.02215,0.3
29255,,11,1,2,3,1,2,3,9,0.239596,0.248289,1834.050166,0
29615,,11,1,0,1,1,0,1,0,0,0,0,0
13708,,11,1,1,2,1,1,2,9,0.220458,0.227371,0,0
30043,,11,1,0,1,1,0,1,0,0,0,0,0
32040,,11,1,1,2,1,1,2,1,1,1,25976,0
32435,,11,1,0,1,1,0,1,0,0,0,0,0
32917,,11,1,0,1,1,0,1,0,0,0,0,0
8471,,11,1,4,5,1,4,5,8,0.239024,0.248842,73.532616,0.666667
6748,,11,1,0,1,1,0,1,0,0,0,0,0
12210,,11,1,1,2,1,1,2,9,0.224799,0.232215,0,0
21933,,11,1,0,1,1,0,1,0,0,0,0,0
2679,,8,7,9,16,7,9,16,8,0.259898,0.270571,65792.258007,0.098485
8206,,11,2,4,6,2,4,6,8,0.265716,0.276467,653.851814,0.3
22372,,11,1,2,3,1,2,3,9,0.225237,0.232752,28.04878,0.5
22795,,10,2,1,3,2,1,3,9,0.227653,0.235502,18826,0.166667
29548,,11,1,0,1,1,0,1,0,0,0,0,0
31838,,11,1,0,1,1,0,1,0,0,0,0,0
32809,,11,1,0,1,1,0,1,0,0,0,0,0
33833,,11,2,0,2,2,0,2,0,0,0,0,1
1620,,6,2,0,2,2,0,2,0,0,0,0,0
3776,,8,5,4,9,5,4,9,8,0.273781,0.286549,50172.886702,0.196429
7228,,8,1,0,1,1,0,1,0,0,0,0,0
9007,,8,1,0,1,1,0,1,0,0,0,0,0
8329,,10,5,10,15,5,10,15,8,0.250219,0.261732,130558.76098,0.075758
10209,,10,2,0,2,2,0,2,0,0,0,0,1
12425,,8,5,3,8,5,3,8,10,0.184625,0.188924,26069.01267,0.142857
12577,,12,1,1,2,1,1,2,8,0.236841,0.24458,1127.090431,0
15070,,6,3,4,7,3,4,7,8,0.241749,0.249996,9425.019664,0.119048
4145,,6,4,9,13,4,9,13,9,0.247753,0.257968,57588.85918,0.090909
17347,,8,1,2,3,1,2,3,9,0.225038,0.232588,0,1
19314,,8,4,1,5,4,1,5,9,0.225033,0.232553,0,0.666667
23117,,8,3,1,4,3,1,4,10,0.184616,0.188848,4.902505,0.583333
24329,,8,1,0,1,1,0,1,0,0,0,0,0
25233,,8,2,0,2,2,0,2,0,0,0,0,0.5
10794,,6,2,2,4,2,2,4,9,0.225043,0.232601,19503.230867,0
26947,,8,2,1,3,2,1,3,9,0.225033,0.232553,18826,0
28000,,8,1,0,1,1,0,1,0,0,0,0,0
28162,,8,1,0,1,1,0,1,0,0,0,0,0
22167,,10,1,1,2,1,1,2,9,0.234855,0.243134,394.100435,0
28819,,8,1,1,2,1,1,2,9,0.225033,0.232553,0,0
27604,,8,2,2,4,2,2,4,9,0.225035,0.232579,0,1
22661,,8,2,3,5,2,3,5,9,0.225041,0.232615,25975.5,0.333333
18136,,8,1,3,4,1,3,4,9,0.225041,0.232615,0,0.333333
33557,,8,2,2,4,2,2,4,9,0.225035,0.232579,0,1
35449,,8,2,0,2,2,0,2,0,0,0,0,0
7476,,5,2,1,3,2,1,3,9,0.212086,0.217786,6.257651,0.333333
2460,,7,2,8,10,2,8,10,9,0.227667,0.235821,445.280733,0.111111
26089,,7,1,0,1,1,0,1,0,0,0,0,0
32302,,7,3,0,3,3,0,3,0,0,0,0,0.166667
33888,,0,4,0,4,4,0,4,0,0,0,0,0
